
1688635712011,139,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetVolunteerData-1,322",200,OK,Thread Group 1-1,text,true,,1097,988,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetVolunteerData,139,0,0
1688635712151,154,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetCausesIcons-1,323",200,OK,Thread Group 1-1,text,true,,1470,985,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetCausesIcons,154,0,0
1688635712306,105,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeVolunteerSection/DataActionGetContentData-1,327",404,Not Found,Thread Group 1-1,text,false,,1882,997,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeVolunteerSection/DataActionGetContentData,105,0,0
1688635712414,130,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetFooterText-1,324",200,OK,Thread Group 1-1,text,true,,1106,985,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetFooterText,130,0,0
1688635712545,83,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeDonationSection/DataActionGetContentData-1,326",404,Not Found,Thread Group 1-1,text,false,,1882,996,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeDonationSection/DataActionGetContentData,83,0,0
1688635712628,83,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeBanner/DataActionGetTopSectionImage-1,325",200,OK,Thread Group 1-1,text,true,,954,991,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeBanner/DataActionGetTopSectionImage,82,0,0
1688635712711,124,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetImagesHeader-1,329",200,OK,Thread Group 1-1,text,true,,1194,1000,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetImagesHeader,124,0,0
1688635712836,85,"/nvpcgiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties-1,330",200,OK,Thread Group 1-1,text,true,,1008,950,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties,85,0,0
1688635712922,183,"/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetTitleSubtitle-1,328",200,OK,Thread Group 1-1,text,true,,1784,1001,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetTitleSubtitle,182,0,0
1688635713105,103,"/nvpcgiving_sg/screenservices/NVPCGiving_sg/ServiceAPIGetUserLoggedIn-1,331",200,OK,Thread Group 1-1,text,true,,985,939,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPCGiving_sg/ServiceAPIGetUserLoggedIn,103,0,0
1688635713209,100,"/nvpcgiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails-1,332",200,OK,Thread Group 1-1,text,true,,1039,15279,1,1,https://dk.deloitte-sea.com/nvpcgiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails,99,0,0
1688635713346,3462,SGCares_TR002_Login,404,"Number of samples in transaction : 32, number of failing samples : 3",Thread Group 1-1,,false,,76678,43928,1,1,null,0,40,0
1688635713347,80,"/Auth/Login-1,361",200,OK,Thread Group 1-1,text,true,,1453,732,1,1,https://dk.deloitte-sea.com/Auth/Login,80,0,0
1688635713428,84,"/Auth/moduleservices/moduleversioninfo-1,363",200,OK,Thread Group 1-1,text,true,,767,625,1,1,https://dk.deloitte-sea.com/Auth/moduleservices/moduleversioninfo?1688635713426,84,0,0
1688635713513,96,"/Auth/moduleservices/moduleinfo-1,364",200,OK,Thread Group 1-1,text,true,,37772,627,1,1,https://dk.deloitte-sea.com/Auth/moduleservices/moduleinfo?9NaGg2rw1Vt5DLthv6eiIw,94,0,0
1688635713610,88,"/Auth/screenservices/Auth/ActionGetAppInitializationData-1,367",200,OK,Thread Group 1-1,text,true,,2585,959,1,1,https://dk.deloitte-sea.com/Auth/screenservices/Auth/ActionGetAppInitializationData,88,0,0
1688635713698,88,"/Auth/screenservices/NVPC_Common_CW/ActionGetSiteProperties-1,375",200,OK,Thread Group 1-1,text,true,,895,935,1,1,https://dk.deloitte-sea.com/Auth/screenservices/NVPC_Common_CW/ActionGetSiteProperties,88,0,0
1688635713787,82,"/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/DataActionGetCaptcha-1,374",200,OK,Thread Group 1-1,text,true,,917,1088,1,1,https://dk.deloitte-sea.com/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/DataActionGetCaptcha,82,0,0
1688635713870,143,"/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/ServiceAPIFE_PreloginCheck-1,382",200,OK,Thread Group 1-1,text,true,,876,988,1,1,https://dk.deloitte-sea.com/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/ServiceAPIFE_PreloginCheck,142,0,0
1688635714013,251,"/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/ActionPasswordLogin-1,386",200,OK,Thread Group 1-1,text,true,,1153,1008,1,1,https://dk.deloitte-sea.com/Auth/screenservices/NVPC_Auth_CW/c_Login/Login_01_Email/ActionPasswordLogin,251,0,0
1688635714285,88,"/Auth/screenservices/NVPC_Auth_CW/ServiceAPIFE_GetGiverBasicInfoForGA-1,387",200,OK,Thread Group 1-1,text,true,,901,928,1,1,https://dk.deloitte-sea.com/Auth/screenservices/NVPC_Auth_CW/ServiceAPIFE_GetGiverBasicInfoForGA,88,0,0
1688635714374,82,"/Auth/screenservices/Auth/ActionGetURLMenu-1,388",200,OK,Thread Group 1-1,text,true,,841,916,1,1,https://dk.deloitte-sea.com/Auth/screenservices/Auth/ActionGetURLMenu,82,0,0
1688635714457,79,"/NVPCGiving_sg/Home-1,389",200,OK,Thread Group 1-1,text,true,,1575,736,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/Home,79,0,0
1688635714537,80,"/NVPCGiving_sg/moduleservices/moduleversioninfo-1,391",200,OK,Thread Group 1-1,text,true,,882,642,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/moduleservices/moduleversioninfo?1688635714535,80,0,0
1688635714618,84,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/ActionGetAppInitializationData-1,392",200,OK,Thread Group 1-1,text,true,,2698,965,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/ActionGetAppInitializationData,84,0,0
1688635714703,92,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId-1,394",200,OK,Thread Group 1-1,text,true,,984,946,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId,92,0,0
1688635714796,99,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount-1,395",200,OK,Thread Group 1-1,text,true,,982,996,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount,99,0,0
1688635714896,104,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch-1,396",200,OK,Thread Group 1-1,text,true,,988,985,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch,104,0,0
1688635715001,144,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetContentData-1,399",200,OK,Thread Group 1-1,text,true,,1092,973,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetContentData,144,0,0
1688635715146,136,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetDonationData-1,398",200,OK,Thread Group 1-1,text,true,,1083,974,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetDonationData,136,0,0
1688635715282,87,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetTopSectionData-1,397",200,OK,Thread Group 1-1,text,true,,954,974,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetTopSectionData,87,0,0
1688635715369,115,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionVisibiltyControl-1,400",200,OK,Thread Group 1-1,text,true,,1000,975,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionVisibiltyControl,114,0,0
1688635715484,170,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetCausesIcons-1,402",200,OK,Thread Group 1-1,text,true,,1468,973,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetCausesIcons,170,0,0
1688635715655,137,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetVolunteerData-1,401",200,OK,Thread Group 1-1,text,true,,1097,975,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetVolunteerData,137,0,0
1688635715793,149,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetFooterText-1,403",200,OK,Thread Group 1-1,text,true,,1106,972,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/Giving_sg/DataActionGetFooterText,149,0,0
1688635715942,81,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeDonationSection/DataActionGetContentData-1,405",404,Not Found,Thread Group 1-1,text,false,,1882,983,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeDonationSection/DataActionGetContentData,81,0,0
1688635716023,81,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeBanner/DataActionGetTopSectionImage-1,404",200,OK,Thread Group 1-1,text,true,,954,977,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeBanner/DataActionGetTopSectionImage,81,0,0
1688635716104,151,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetImagesHeader-1,408",200,OK,Thread Group 1-1,text,true,,1190,987,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetImagesHeader,150,0,0
1688635716255,144,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetTitleSubtitle-1,407",200,OK,Thread Group 1-1,text,true,,1787,988,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRegistraionSection/DataActionGetTitleSubtitle,144,0,0
1688635716400,79,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeVolunteerSection/DataActionGetContentData-1,406",404,Not Found,Thread Group 1-1,text,false,,1882,984,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeVolunteerSection/DataActionGetContentData,79,0,0
1688635716480,85,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties-1,409",200,OK,Thread Group 1-1,text,true,,1008,937,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties,84,0,0
1688635716565,91,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIGetUserLoggedIn-1,410",200,OK,Thread Group 1-1,text,true,,985,926,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIGetUserLoggedIn,91,0,0
1688635716656,105,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails-1,411",200,OK,Thread Group 1-1,text,true,,1039,15266,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails,105,0,0
1688635716761,87,"/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRecomendationSection/DataActionGetContentData-1,414",404,Not Found,Thread Group 1-1,text,false,,1882,988,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_ContentManagement_CW/Home/HomeRecomendationSection/DataActionGetContentData,87,0,0
1688635716867,4138,SGCares_TR003_NavigateDonate,404,"Number of samples in transaction : 28, number of failing samples : 1",Thread Group 1-1,,false,,32058,71561,1,1,null,0,20,0
1688635716868,102,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/ScreenDataSetGetPageSizes-1,440",200,OK,Thread Group 1-1,text,true,,1050,1892,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/ScreenDataSetGetPageSizes,102,0,0
1688635716970,88,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/ScreenDataSetGetSortTypes-1,441",200,OK,Thread Group 1-1,text,true,,1085,1892,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/ScreenDataSetGetSortTypes,88,0,0
1688635717059,90,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId-1,437",200,OK,Thread Group 1-1,text,true,,984,1209,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId,90,0,0
1688635717150,160,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCauseList-1,442",200,OK,Thread Group 1-1,text,true,,1476,1868,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCauseList,160,0,0
1688635717311,168,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch-1,439",200,OK,Thread Group 1-1,text,true,,988,1248,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch,168,0,0
1688635717480,100,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount-1,438",200,OK,Thread Group 1-1,text,true,,982,1259,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount,100,0,0
1688635717581,84,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties-1,445",200,OK,Thread Group 1-1,text,true,,1008,1200,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties,84,0,0
1688635717666,531,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCampaignList-1,444",200,OK,Thread Group 1-1,text,true,,3038,1871,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCampaignList,531,0,0
1688635718198,241,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCharityList-1,443",200,OK,Thread Group 1-1,text,true,,1087,1870,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCharityList,241,0,0
1688635718440,83,"/NVPCGiving_sg/moduleservices/moduleversioninfo-1,447",200,OK,Thread Group 1-1,text,true,,882,900,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/moduleservices/moduleversioninfo?1688635718438,83,0,0
1688635718524,96,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails-1,446",200,OK,Thread Group 1-1,text,true,,1039,15529,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails,96,0,0
1688635718620,614,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCampaignList-1,495",200,OK,Thread Group 1-1,text,true,,1264,1644,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCampaignList,614,0,0
1688635719235,262,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCharityList-1,496",200,OK,Thread Group 1-1,text,true,,1087,1643,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignListing/DataActionGetCharityList,262,0,0
1688635719497,90,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId-1,511",200,OK,Thread Group 1-1,text,true,,984,1255,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/ServiceAPIFE_GetGiverGUIDByUserId,90,0,0
1688635719588,125,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionCheckForFundrasingEligibility-1,515",200,OK,Thread Group 1-1,text,true,,997,1793,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionCheckForFundrasingEligibility,125,0,0
1688635719714,81,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/ActionGetGiverId-1,516",404,Not Found,Thread Group 1-1,text,false,,1882,1276,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/ActionGetGiverId,81,0,0
1688635719796,91,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount-1,512",200,OK,Thread Group 1-1,text,true,,982,1305,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/InboxNotification/BellNotification/DataActionFetchUnreadNotificationCount,91,0,0
1688635719888,138,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionCheckUserAccess-1,514",200,OK,Thread Group 1-1,text,true,,995,1779,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionCheckUserAccess,138,0,0
1688635720026,94,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch-1,513",200,OK,Thread Group 1-1,text,true,,988,1294,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDonation/Cart_Count/DataActionFetch,94,0,0
1688635720120,82,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties-1,519",200,OK,Thread Group 1-1,text,true,,1008,1246,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/ActionGetSiteProperties,82,0,0
1688635720203,87,"/NVPCGiving_sg/screenservices/NVPC_Common_CW/SocialSharing/SocialSharing_Web/DataActionGetUrls-1,524",200,OK,Thread Group 1-1,text,true,,1118,1380,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Common_CW/SocialSharing/SocialSharing_Web/DataActionGetUrls,87,0,0
1688635720290,85,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionGetCampaignData-1,522",200,OK,Thread Group 1-1,text,true,,954,1779,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/DataActionGetCampaignData,85,0,0
1688635720375,100,"/NVPCGiving_sg/screenservices/NVPC_CrossDomain_CW/Donation/CampaignDonors/DataActionGetDonors-1,526",200,OK,Thread Group 1-1,text,true,,1305,1370,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_CrossDomain_CW/Donation/CampaignDonors/DataActionGetDonors,100,0,0
1688635720476,114,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_01_View/DataActionGetMaxdonationReached-1,523",200,OK,Thread Group 1-1,text,true,,985,2255,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_01_View/DataActionGetMaxdonationReached,114,0,0
1688635720591,121,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_01_View/DataActionGetMaxdonationReached-1,532",200,OK,Thread Group 1-1,text,true,,986,2884,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_01_View/DataActionGetMaxdonationReached,121,0,0
1688635720713,91,"/NVPCGiving_sg/moduleservices/moduleversioninfo-1,529",200,OK,Thread Group 1-1,text,true,,882,921,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/moduleservices/moduleversioninfo?1688635720712,91,0,0
1688635720804,124,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDonationTier/DataActionGetUserType-1,525",200,OK,Thread Group 1-1,text,true,,983,1425,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDonationTier/DataActionGetUserType,123,0,0
1688635720928,96,"/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails-1,520",200,OK,Thread Group 1-1,text,true,,1039,15574,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPCGiving_sg/a_Common/LayoutGiverMaster/DataActionGetAppInfoDetails,96,0,0
1688635721027,37574,SGCares_TR006_ AddToCart,404,"Number of samples in transaction : 133, number of failing samples : 6",Thread Group 1-1,,false,,1021665,273856,1,1,null,0,95,4380
1688635721027,99,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/ServiceAPIGetUserLoggedIn-1,601",200,OK,Thread Group 1-1,text,true,,985,994,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/ServiceAPIGetUserLoggedIn,99,0,0
1688635721127,85,"/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/ServiceAPIFE_CreateFundraiseDonation_Onetime-1,602",200,OK,Thread Group 1-1,text,true,,954,1167,1,1,https://dk.deloitte-sea.com/NVPCGiving_sg/screenservices/NVPC_Donating_CW/CampaignDetails/CampaignDetails_00/ServiceAPIFE_CreateFundraiseDonation_Onetime,85,0,0
